"Name","smiles","Total.Molweight","Molweight","Monoisotopic.Mass","cLogP","cLogS","H.Acceptors","H.Donors","Total.Surface.Area","Relative.PSA","Polar.Surface.Area","Druglikeness","Mutagenic","Tumorigenic","Reproductive.Effective","Irritant","Shape.Index","Molecular.Flexibility","Molecular.Complexity","Fragments","Non.H.Atoms","Non.C.H.Atoms","Metal.Atoms","Electronegative.Atoms","Stereo.Centers","Rotatable.Bonds","Rings.Closures","Small.Rings","Aromatic.Rings","Aromatic.Atoms","sp3.Atoms","Symmetric.atoms","Amides","Amines","Alkyl.Amines","Aromatic.Amines","Aromatic.Nitrogens","Basic.Nitrogens","Acidic.Oxygens","DataSet"
"Phaeocaulisin J","O=C1C=C(C)C2(O)CCC(O)(C)C2CC1",210.272,210.272,210.125595,1.0603,-1.904,3,2,154.54,0.25391,57.53,0.45154,"none","none","none","none",0.46667,0.18112,0.80135,1,15,3,0,3,3,0,2,2,0,0,11,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-{3-[5-(3-hydroxyprop-1-yn-1-yl)thiophen-2-yl]prop-2-yn-1-ylidene}thietan-3-ol","OCC#CC=1SC(C#CC=C2SCC2O)=CC1",262.352,262.352,262.01222,2.5029,-4.445,2,2,210.22,0.30468,94,-2.6818,"none","none","none","none",0.76471,0.27085,0.57505,1,17,4,0,4,1,2,2,2,1,5,6,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Nortetraphyllicine","OC1C2C3C(=CC)CN4C(C3)C5NC=6C=CC=CC6C15CC42",294.397,294.397,294.173213,1.6903,-3.43,3,2,197.53,0.14231,35.5,2.1965,"none","none","none","none",0.5,0.14941,1.024,1,22,3,0,3,7,0,6,9,1,6,13,0,0,2,1,1,0,1,0,"NewGeroprotectors"
"6,7-dihydroxy-2,4b,8,8-tetramethyl-1,4,4a,4b,5,6,7,8,8a,9-decahydrophenanthren-1-one","O=C1C(=CCC2C1=CCC3C(C)(C)C(O)C(O)CC23C)C",290.401,290.401,290.188195,2.4908,-3.042,3,2,214.01,0.18336,57.53,0.32269,"none","none","none","none",0.47619,0.31534,0.88922,1,21,3,0,3,5,0,3,3,0,0,15,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Deoxyuvidin B","O=C1C=C(C)C(CO)C2(C)CCC(O)C(C)(C)C12",252.353,252.353,252.172545,1.8606,-2.412,3,2,190.3,0.2062,57.53,-1.9888,"none","none","none","none",0.44444,0.35927,0.83016,1,18,3,0,3,4,1,2,2,0,0,14,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-(1-hydroxyethyl)-3-methylbenzene-1,4-diol","OC1=CC=C(O)C(=C1C)C(O)C",168.191,168.191,168.078645,1.0015,-1.323,3,3,129.33,0.30387,60.69,-2.9137,"none","none","none","none",0.5,0.28778,0.73241,1,12,3,0,3,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"1-[5-(hydroxymethyl)furan-2-yl]ethan-1-one","O=C(C=1OC(=CC1)CO)C",140.138,140.138,140.047345,0.1762,-1.89,3,1,113.07,0.35597,50.44,0.56929,"none","none","none","none",0.7,0.38009,0.69315,1,10,3,0,3,0,2,1,1,1,5,3,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Diaporol F","O=C1C(=C(CO)C2(C)CC(O)CC(C)(C)C2C1)C",252.353,252.353,252.172545,2.0315,-2.376,3,2,189.77,0.20678,57.53,-0.44673,"none","none","none","none",0.44444,0.3195,0.83016,1,18,3,0,3,3,1,2,2,0,0,14,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"3-hydroxy-2,5-dimethyl-4H-pyran-4-one","O=C1C(O)=C(OC=C1C)C",140.138,140.138,140.047345,0.2541,-1.672,3,1,106.25,0.34014,46.53,-2.0797,"none","none","none","none",0.6,0.12258,0.73271,1,10,3,0,3,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"14-ethylidene-12-methylidene-1,10-diazatetracyclo[11.2.2.0¶ü,¶û¶û.0ƒ?ï,ƒ?û]heptadeca-3(11),4,6,8-tetraen-13-ol","OC12C(=C)C=3NC=4C=CC=CC4C3CN(CC1=CC)CC2",280.37,280.37,280.157563,2.5317,-2.591,3,2,212.25,0.14436,39.26,0.66024,"none","none","none","none",0.47619,0.26083,0.89119,1,21,3,0,3,2,0,4,3,2,9,8,0,0,1,1,0,1,1,0,"NewGeroprotectors"
"Trichocarane A","OC1CC2(C)CC3OC3(C)CCC2C1(O)C(C)C",254.368,254.368,254.188195,1.7276,-2.806,3,2,188.66,0.23243,52.99,-0.26668,"none","none","none","none",0.44444,0.27011,0.84784,1,18,3,0,3,6,1,3,3,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Arthrosporone","O=C1CC2(O)CC3(O)CC(C)(C)CC3C2(C)C1C",252.353,252.353,252.172545,1.7312,-2.658,3,2,174.17,0.2253,57.53,0.71683,"none","none","none","none",0.44444,0,0.92746,1,18,3,0,3,5,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"methyl 3-aminobutanoate","O=C(OC)CC(N)C",117.147,117.147,117.078979,-0.382,-0.804,3,1,100.55,0.381,52.32,-6.377,"none","none","none","none",0.75,0.70173,0.69315,1,8,3,0,3,1,3,0,0,0,0,6,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"Diaporol D","O=C1CC(C)(C)C2CCC(O)(C)C(CO)C2(C)C1",254.368,254.368,254.188195,1.9938,-2.625,3,2,191.02,0.20542,57.53,-0.65132,"none","none","none","none",0.38889,0.37425,0.81997,1,18,3,0,3,4,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"1-(4-aminophenyl)ethan-1-one","O=C(C1=CC=C(N)C=C1)C",135.165,135.165,135.068414,0.8535,-2.376,2,1,111.79,0.25324,43.09,-1.6316,"none","none","none","none",0.7,0.3819,0.57807,1,10,2,0,2,0,1,1,1,1,6,1,2,0,1,0,1,0,0,0,"NewGeroprotectors"
"5-hydroxy-7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalen-2-one","O=C1CCC2(C)C(O)CC(CC2C1C)C(O)(C)C",254.368,254.368,254.188195,2.1042,-2.826,3,2,191.85,0.20453,57.53,-0.066667,"none","none","none","none",0.44444,0.41499,0.81859,1,18,3,0,3,5,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-hydroxy-9,10-dihydroacridin-9-one","O=C1C=2C=CC=CC2NC3=CC=C(O)C=C13",211.219,211.219,211.063329,2.7092,-3.912,3,2,155.08,0.24246,49.33,-0.18434,"none","none","none","none",0.5625,0.1558,0.75619,1,16,3,0,3,0,0,3,3,2,12,1,0,0,1,0,1,0,0,0,"NewGeroprotectors"
"4-methylidenepyrrolidine-2-carboxylic acid","O=C(O)C1NCC(=C)C1",127.142,127.142,127.063329,-2.3694,-0.771,3,2,98.33,0.38239,49.33,-3.0655,"none","none","none","none",0.66667,0.40801,0.77276,1,9,3,0,3,1,1,1,1,0,0,5,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"Sarkomycin","O=C(O)C1C(=C)C(=O)CC1",140.138,140.138,140.047345,0.2377,-1.23,3,1,104.62,0.3745,54.37,-6.2381,"none","none","none","none",0.6,0.45741,0.72752,1,10,3,0,3,1,1,1,1,0,0,4,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"1-(hydroxymethyl)-2,5,5,8a-tetramethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalene-1,2-diol","OCC1(O)C(O)(C=CC2C(C)(C)CCCC21C)C",254.368,254.368,254.188195,1.6034,-2.295,3,3,190.27,0.20655,60.69,-2.1189,"none","none","none","none",0.38889,0.39845,0.83685,1,18,3,0,3,4,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Delta-Thiolactomycin","O=C1SC(C(=CC)C)C(C(O)=C1C)C",212.312,212.312,212.0871,2.5054,-1.716,2,1,163.26,0.26724,62.6,-0.58149,"none","none","none","none",0.57143,0.43022,0.73028,1,14,3,0,3,2,1,1,1,0,0,8,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"3,4-dihydroxy-2,5-dimethyl-8-(propan-2-yl)-1,2,3,4,6,7,8,8a-octahydronaphthalen-1-one","O=C1C2C(=C(C)CCC2C(C)C)C(O)C(O)C1C",252.353,252.353,252.172545,2.1158,-2.56,3,2,191.43,0.20498,57.53,-4.555,"none","none","none","none",0.44444,0.3942,0.86289,1,18,3,0,3,5,1,2,2,0,0,14,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-[(1H-indol-3-yl)methylidene]-2,3-dihydro-1H-indol-3-one","O=C1C(=CC2=CNC=3C=CC=CC23)NC=4C=CC=CC14",260.295,260.295,260.094963,2.8077,-4.709,3,2,197.61,0.19478,44.89,1.4086,"none","none","none","none",0.55,0.061173,0.81812,1,20,3,0,3,0,1,4,4,3,15,0,0,0,0,0,0,1,0,0,"NewGeroprotectors"
"Bruceolline J","O=C1C=2C=3C=CC=CC3NC2C(C)(C)C1O",215.251,215.251,215.094629,1.6159,-3.426,3,2,155.46,0.25814,53.09,-2.0145,"none","none","none","none",0.5,0,0.86592,1,16,3,0,3,1,0,3,3,2,9,5,1,0,0,0,0,1,0,0,"NewGeroprotectors"
"3-chloro-4-hydroxybenzoic acid","O=C(O)C1=CC=C(O)C(Cl)=C1",172.567,172.567,171.992722,1.405,-2.069,3,2,119.13,0.32939,57.53,-1.6821,"none","none","none","none",0.63636,0.35822,0.72218,1,11,4,0,4,0,1,1,1,1,6,2,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"1,6-dimethyl-4-(propan-2-yl)-decahydronaphthalene-1,6,8a-triol","OC1(C)CCC2(O)C(C1)C(CCC2(O)C)C(C)C",256.384,256.384,256.203845,1.9918,-2.656,3,3,192.12,0.20456,60.69,-3.6454,"none","none","none","none",0.38889,0.43478,0.77052,1,18,3,0,3,5,1,2,2,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"4,6-dimethyl-1,3-oxazinane-2-thione","S=C1OC(C)CC(N1)C",145.225,145.225,145.056134,0.9459,-2.022,2,1,117.45,0.42112,53.35,3.3095,"none","none","none","none",0.55556,0.34534,0.7083,1,9,3,0,3,2,0,1,1,0,0,7,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"1-(2,6-Dihydroxyphenyl)Ethanone","O=C(C=1C(O)=CC=CC1O)C",152.149,152.149,152.047345,0.8394,-1.708,3,2,115.97,0.33836,57.53,-1.8529,"none","none","none","none",0.54545,0.35822,0.68024,1,11,3,0,3,0,1,1,1,1,6,3,3,0,0,0,0,0,0,0,"NewGeroprotectors"
"Carbalexin A","OC1=CC=2NC=3C=CC=C(OC)C3C2C=C1C",227.262,227.262,227.094629,2.9441,-3.708,3,2,172.9,0.21452,45.25,-0.88385,"none","none","none","none",0.52941,0.11377,0.85449,1,17,3,0,3,0,1,3,3,3,13,4,0,0,0,0,0,1,0,0,"NewGeroprotectors"
"Mesna","O=S(=O)(O)CCS",142.199,142.199,141.975835,-1.3903,-0.865,3,1,91.81,0.70025,101.55,-11.851,"none","none","none","none",0.71429,0.79369,0.69315,1,7,5,0,5,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,"NewGeroprotectors"
"5-(3,4-dihydroxyphenyl)-3-methylcyclohex-2-en-1-one","O=C1C=C(C)CC(C2=CC=C(O)C(O)=C2)C1",218.251,218.251,218.094295,2.5614,-2.339,3,2,167.2,0.23469,57.53,-1.5055,"none","none","none","none",0.5625,0.33885,0.69646,1,16,3,0,3,1,1,2,2,1,6,6,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Indoxyl","OC1=CNC=2C=CC=CC12",133.15,133.15,133.052764,1.3533,-1.845,2,2,103.78,0.26103,36.02,-0.49308,"none","none","none","none",0.6,0,0.75684,1,10,2,0,2,0,0,2,2,2,9,1,0,0,0,0,0,1,0,0,"NewGeroprotectors"
"3-(2-hydroxyethyl)-2-(hydroxymethyl)-1-methylcyclopentan-1-ol","OCCC1CCC(O)(C)C1CO",174.239,174.239,174.125595,0.2955,-1.166,3,3,135.52,0.28999,60.69,-1.0655,"none","none","none","none",0.58333,0.48501,0.67674,1,12,3,0,3,3,3,1,1,0,0,12,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"1Beta-Hydroxy-6,7Alpha-Dihydroxyeudesm-4(15)-Ene","OC1CCC(=C)C2C(O)C(O)(CCC12C)C(C)C",254.368,254.368,254.188195,1.9704,-2.678,3,3,190.94,0.20582,60.69,-8.3462,"none","none","none","none",0.44444,0.3994,0.82538,1,18,3,0,3,5,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Pterocarptriol","OC1CC(O)(C)C2CC(CCC2(C)C1)C(O)(C)C",256.384,256.384,256.203845,1.9892,-2.724,3,3,192.12,0.20456,60.69,-0.55434,"none","none","none","none",0.5,0.42034,0.77309,1,18,3,0,3,5,1,2,2,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"3a,6-dimethyl-1-(propan-2-yl)-1,2,3,3a,6,7,8,8a-octahydroazulene-1,6,8-triol","OC1CC(O)(C=CC2(C)CCC(O)(C(C)C)C12)C",254.368,254.368,254.188195,1.7499,-2.496,3,3,191.1,0.20565,60.69,-4.1748,"none","none","none","none",0.44444,0.34929,0.8236,1,18,3,0,3,5,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Penicieudesmol C","OC1CC(C)C2(O)CC(C(=C)C)CCC2(C)C1O",254.368,254.368,254.188195,2.1992,-2.678,3,3,190.94,0.20582,60.69,-18.214,"none","none","none","none",0.5,0.43719,0.79548,1,18,3,0,3,6,1,2,2,0,0,16,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-aminohex-4-enoic acid","O=C(O)C(N)CC=CC",129.158,129.158,129.078979,-1.8801,-0.988,3,2,111.14,0.37259,63.32,-13.243,"none","none","none","none",0.77778,0.69829,0.57565,1,9,3,0,3,1,3,0,0,0,0,5,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"Agrocybyne C","O=C(C#CC#CC=CC)N",133.15,133.15,133.052764,1.0417,-5.219,2,1,138.13,0.20495,43.09,-11.581,"none","none","none","none",0.9,0.28489,0.48648,1,10,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"4-methyl-2,5-dihydro-1,3-thiazole","N1=C(C)CSC1",101.173,101.173,101.029919,0.6579,-1.983,1,0,80.24,0.36142,37.66,0.26782,"none","none","none","none",0.66667,0,0.69315,1,6,2,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,"NewGeroprotectors"
"1H-pyrrolo[2,3-b]pyridine","N1=CC=CC=2C=CNC12",118.139,118.139,118.053098,0.981,-2.191,2,1,96.19,0.25949,28.68,-0.69049,"none","none","none","none",0.55556,0,0.72752,1,9,2,0,2,0,0,2,2,2,9,0,0,0,0,0,0,2,0,0,"NewGeroprotectors"
"7-(2-hydroxypropan-2-yl)-1,4-dimethyl-decahydroazulene-1,4-diol","OC(C)(C)C1CCC(O)(C)C2CCC(O)(C)C2C1",256.384,256.384,256.203845,1.9557,-2.656,3,3,192.12,0.20456,60.69,-0.5795,"none","none","none","none",0.38889,0.36027,0.77436,1,18,3,0,3,5,1,2,2,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-amino-3-(ethenylsulfanyl)propanoic acid","O=C(O)C(N)CSC=C",147.197,147.197,147.035399,-2.5697,-1.126,3,2,114.41,0.51482,88.62,-7.7556,"none","none","none","none",0.77778,0.83036,0.57565,1,9,4,0,4,1,4,0,0,0,0,5,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"2-amino-4-methylpentanamide","O=C(N)C(N)CC(C)C",130.19,130.19,130.110613,-0.535,-1.182,3,2,111.57,0.39061,69.11,-7.413,"none","none","none","none",0.66667,0.73773,0.57565,1,9,3,0,3,1,3,0,0,0,0,6,1,1,1,1,0,0,1,0,"NewGeroprotectors"
"cyclopentanecarboxylic acid","O=C(O)C1CCCC1",114.143,114.143,114.06808,0.703,-1.515,2,1,91.64,0.28525,37.3,-4.0737,"none","none","none","none",0.625,0.52603,0.59947,1,8,2,0,2,0,1,1,1,0,0,6,2,0,0,0,0,0,0,1,"NewGeroprotectors"
"2,3,6,9-tetramethylidene-dodecahydroazuleno[4,5-b]furan-4,8-diol","OC1C(=C)C2C3OC(=C)C(=C)C3C(O)CC(=C)C2C1",260.332,260.332,260.141245,1.9652,-3.139,3,2,189.22,0.19131,49.69,-4.1419,"none","none","none","none",0.42105,0.1975,0.89639,1,19,3,0,3,6,0,3,3,0,0,11,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-(2-hydroxypropan-2-yl)-4a-methyl-8-methylidene-decahydronaphthalene-1,5-diol","OC1CCC(=C)C2C(O)C(CCC12C)C(O)(C)C",254.368,254.368,254.188195,1.9343,-2.678,3,3,190.94,0.20582,60.69,-3.89,"none","none","none","none",0.44444,0.41223,0.8267,1,18,3,0,3,5,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"8-azabicyclo[3.2.1]octane-2,3-diol","OC1CC2NC(CC2)C1O",143.185,143.185,143.094629,-0.6035,-1.169,3,3,101.94,0.36943,52.49,0.4485,"none","none","none","none",0.5,0.23522,0.79025,1,10,3,0,3,4,0,2,3,0,0,10,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine-7,8-diol","OC=1C=C2C(=CC1O)C(C=3C=CC=CC3)CNCC2",255.316,255.316,255.125929,2.1033,-2.51,3,3,197.46,0.19072,52.49,0.67608,"none","none","none","none",0.52632,0.27483,0.78589,1,19,3,0,3,1,1,3,3,2,12,7,2,0,1,1,0,0,1,0,"NewGeroprotectors"
"2-Phenylglycine","O=C(O)C(N)C=1C=CC=CC1",151.164,151.164,151.063329,-2.0519,-1.122,3,2,118.38,0.34981,63.32,-6.9543,"none","none","none","none",0.63636,0.37169,0.6089,1,11,3,0,3,1,2,1,1,1,6,3,2,0,1,1,0,0,1,1,"NewGeroprotectors"
"4-(2-Hydroxyethyl)-5-Methyloxazole","OCCC=1N=COC1C",127.142,127.142,127.063329,0.5167,-1.453,3,1,107.84,0.35404,46.26,-3.9626,"none","none","none","none",0.66667,0.50453,0.76113,1,9,3,0,3,0,2,1,1,1,5,4,0,0,0,0,0,1,0,0,"NewGeroprotectors"
"2-(2,4-dihydroxyphenyl)acetonitrile","N#CCC1=CC=C(O)C=C1O",149.149,149.149,149.047679,0.9733,-1.675,3,2,121.43,0.32743,64.25,-9.1364,"none","none","none","none",0.72727,0.28767,0.6993,1,11,3,0,3,0,1,1,1,1,6,3,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"3-amino-4,5-dimethyl-2,5-dihydrofuran-2-one","O=C1OC(C(=C1N)C)C",127.142,127.142,127.063329,-0.4283,-1.254,3,1,96.21,0.39819,52.32,-8.0894,"none","none","none","none",0.55556,0,0.83305,1,9,3,0,3,1,0,1,1,0,0,5,0,0,0,0,0,0,1,0,"NewGeroprotectors"
"Nipecotic Acid","O=C(O)C1CNCCC1",129.158,129.158,129.078979,-2.3259,-0.76,3,2,103.1,0.36469,49.33,-0.57306,"none","none","none","none",0.66667,0.52586,0.7083,1,9,3,0,3,1,1,1,1,0,0,7,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"Walleminone","O=C1CC2C(C(=C)CC(O)C(O)C1C)CC2(C)C",252.353,252.353,252.172545,2.2536,-2.78,3,2,190.67,0.2058,57.53,-2.3641,"none","none","none","none",0.44444,0.36,0.7659,1,18,3,0,3,5,0,2,1,0,0,14,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Caaverine","OC1=C(OC)C=C2C3=C1C4=CC=CC=C4CC3NCC2",267.327,267.327,267.125929,2.951,-3.769,3,2,199.87,0.17291,41.49,1.2531,"none","none","none","none",0.45,0.21454,0.93131,1,20,3,0,3,1,1,4,4,2,12,8,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"3-methyl-3H-1,2-dithiole","S1SC(C=C1)C",118.224,118.224,117.99109,2.1869,-2.246,0,0,86.24,0.40561,50.6,-0.05259,"none","none","none","none",0.66667,0,0.64864,1,6,2,0,2,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Octopamine","OC1=CC=C(C=C1)C(O)CN",153.18,153.18,153.078979,-0.3212,-0.844,3,3,120.74,0.34347,66.48,-1.2552,"none","none","none","none",0.72727,0.33682,0.66644,1,11,3,0,3,1,2,1,1,1,6,5,2,0,1,1,0,0,1,0,"NewGeroprotectors"
"N-(4-chlorophenyl)guanidine","ClC1=CC=C(C=C1)NC(=N)N",169.615,169.615,169.040674,0.9478,-2.137,3,3,128.97,0.32822,61.9,1.0666,"none","none","none","none",0.72727,0.39888,0.63561,1,11,4,0,4,0,1,1,1,1,6,0,2,0,0,0,0,0,1,0,"NewGeroprotectors"
"4-(3,4-difluorophenyl)-1,3-thiazol-2-amine","FC=1C=CC(=CC1F)C=2N=C(SC2)N",212.223,212.223,212.021974,2.5594,-3.831,2,1,148.94,0.31288,67.15,1.4404,"none","none","none","none",0.64286,0.35014,0.65353,1,14,5,0,5,0,1,2,2,2,11,0,0,0,0,0,0,1,1,0,"NewGeroprotectors"
"5-methylpyrrolidine-2-carboxylic acid","O=C(O)C1NC(C)CC1",129.158,129.158,129.078979,-2.2878,-1.086,3,2,100.34,0.37473,49.33,0.57292,"none","none","none","none",0.66667,0.36864,0.74893,1,9,3,0,3,2,1,1,1,0,0,7,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"9-hydroxy-3,5a,9-trimethyl-2-methylidene-2H,3H,3aH,4H,5H,5aH,6H,9H,9aH,9bH-naphtho[1,2-b]furan-6-one","O=C1C=CC(O)(C)C2C3OC(=C)C(C)C3CCC12C",262.348,262.348,262.156895,2.003,-3.219,3,1,191.47,0.18875,46.53,-1.8072,"none","none","none","none",0.42105,0.26012,0.90374,1,19,3,0,3,6,0,3,3,0,0,13,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Trans-3-Methylthioacrylamide","O=C(N)C=CSC",117.172,117.172,117.024834,-0.3848,-1.126,2,1,96.02,0.47698,68.39,-1.1725,"none","none","none","none",0.85714,0.40401,0.53648,1,7,3,0,3,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"Isolancerotriol","OC1C(=C)CC(O)C2C(O)(CCC2(C)C1)C(C)C",254.368,254.368,254.188195,1.9704,-2.678,3,3,190.94,0.20582,60.69,-8.5027,"none","none","none","none",0.44444,0.32229,0.81145,1,18,3,0,3,5,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"1,4-dimethyl-7-(propan-2-yl)-decahydroazulene-1,4,8-triol","OC1C(CCC(O)(C)C2CCC(O)(C)C12)C(C)C",256.384,256.384,256.203845,1.9631,-2.707,3,3,192.95,0.20368,60.69,-4.29,"none","none","none","none",0.38889,0.35423,0.79161,1,18,3,0,3,6,1,2,2,0,0,18,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"3-Methylthioacrylic Acid","O=C(O)C=CSC",118.156,118.156,118.00885,0.013,-1.05,2,1,93.85,0.46489,62.6,-0.38,"none","none","none","none",0.85714,0.5717,0.53648,1,7,3,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"6-chloro-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine-7,8-diol","ClC=1C(O)=C(O)C=C2C1CCNCC2C=3C=CC=CC3",289.761,289.761,289.086956,2.7093,-3.246,3,3,212.88,0.17691,52.49,0.75,"none","none","none","none",0.5,0.26908,0.84166,1,20,4,0,4,1,1,3,3,2,12,7,2,0,1,1,0,0,1,0,"NewGeroprotectors"
"3-(2-hydroxyethyl)phenol","OC1=CC=CC(=C1)CCO",138.165,138.165,138.06808,1.1467,-1.316,2,2,113.48,0.23088,40.46,-4.1391,"none","none","none","none",0.7,0.43494,0.61821,1,10,2,0,2,0,2,1,1,1,6,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4-imino-2-methoxycyclohexa-2,5-dien-1-one","O=C1C=CC(=N)C=C1OC",137.138,137.138,137.047679,-0.3865,-0.237,3,1,111.53,0.34645,50.15,1.1625,"none","none","none","none",0.6,0.27821,0.67346,1,10,3,0,3,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,"NewGeroprotectors"
"4H,5H,6H,7H-[1,2]thiazolo[5,4-c]pyridin-3-ol","OC1=NSC2=C1CCNC2",156.209,156.209,156.035733,0.489,-0.42,3,2,113.55,0.49221,73.39,1.7585,"none","none","none","none",0.6,0.11738,0.80507,1,10,4,0,4,0,0,2,2,1,5,5,0,0,1,1,0,1,2,0,"NewGeroprotectors"
"Amino (Methoxysulfinyl) Pentasulfide","O=S(OC)SSSSSN",255.452,255.452,254.864449,-3.0524,-3.798,3,1,154.45,0.87692,198.03,-1.9942,"none","none","none","none",0.9,0.83844,0.51986,1,10,9,0,9,1,6,0,0,0,0,9,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Nepodin","O=C(C1=C(O)C=2C(O)=CC=CC2C=C1C)C",216.235,216.235,216.078645,2.3777,-3.658,3,2,162.83,0.24099,57.53,-1.8529,"none","none","none","none",0.5,0.21382,0.79048,1,16,3,0,3,0,1,2,2,2,10,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Furosardonin A","OC1C2=COC=C2CC(C3=CC(C)(C)CC31)C",232.322,232.322,232.14633,2.9201,-2.997,2,1,179.22,0.15182,33.37,-0.77905,"none","none","none","none",0.47059,0.17902,0.81483,1,17,2,0,2,3,0,3,3,1,5,10,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Kandenol A","O=C1C=C(C)C2CC(C(O)CC2(C)C1)C(O)(C)C",252.353,252.353,252.172545,1.9997,-2.562,3,2,190.3,0.2062,57.53,-1.4831,"none","none","none","none",0.5,0.37125,0.80899,1,18,3,0,3,4,1,2,2,0,0,14,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2,4-dimethylbenzene-1,3-diol","OC1=CC=C(C(O)=C1C)C",138.165,138.165,138.06808,1.656,-1.712,2,2,110.48,0.23715,40.46,-2.315,"none","none","none","none",0.6,0,0.66644,1,10,2,0,2,0,0,1,1,1,6,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"5,9-Dihydroxy-1(6)-Brasilen-7-One","O=C1C2=C(CC(C)(C)CC2(O)C(C)C)C(O)(C)C1",252.353,252.353,252.172545,2.1627,-2.365,3,2,186.18,0.21076,57.53,-1.8815,"none","none","none","none",0.38889,0.30023,0.86791,1,18,3,0,3,2,1,2,2,0,0,14,2,0,0,0,0,0,0,0,"NewGeroprotectors"
"(1-(2,4-Dihydroxy-6-Methylphenyl)-Ethanone)","O=C(C=1C(O)=CC(O)=CC1C)C",166.175,166.175,166.062995,1.1833,-2.052,3,2,128.23,0.30601,57.53,-1.8529,"none","none","none","none",0.58333,0.33783,0.71734,1,12,3,0,3,0,1,1,1,1,6,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"3-(Methylthio)Propionate","O=C(O)CCSC",120.172,120.172,120.0245,0.3045,-1.104,2,1,94.87,0.45989,62.6,-1.5901,"none","none","none","none",0.85714,0.81439,0.53648,1,7,3,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,"NewGeroprotectors"
